Site_Name,Date,Local_Authority_Population,Daily_Cases,Cumulative_Cases,Rolling_Sum,Daily_Cases_100k,Rolling_Sum_100k,Week
Cardiff,2020-02-03,366903,0,0,,0,,6
Cardiff,2020-02-04,366903,0,0,,0,,6
Cardiff,2020-02-05,366903,0,0,,0,,6
Cardiff,2020-02-06,366903,0,0,,0,,6
Cardiff,2020-02-07,366903,0,0,,0,,6
Cardiff,2020-02-08,366903,0,0,,0,,6
Cardiff,2020-02-09,366903,0,0,0,0,0,6
Cardiff,2020-02-10,366903,0,0,0,0,0,7
Cardiff,2020-02-11,366903,0,0,0,0,0,7
Cardiff,2020-02-12,366903,0,0,0,0,0,7
Cardiff,2020-02-13,366903,0,0,0,0,0,7
Cardiff,2020-02-14,366903,0,0,0,0,0,7
Cardiff,2020-02-15,366903,0,0,0,0,0,7
Cardiff,2020-02-16,366903,0,0,0,0,0,7
Cardiff,2020-02-17,366903,0,0,0,0,0,8
Cardiff,2020-02-18,366903,0,0,0,0,0,8
Cardiff,2020-02-19,366903,0,0,0,0,0,8
Cardiff,2020-02-20,366903,0,0,0,0,0,8
Cardiff,2020-02-21,366903,0,0,0,0,0,8
Cardiff,2020-02-22,366903,0,0,0,0,0,8
Cardiff,2020-02-23,366903,0,0,0,0,0,8
Cardiff,2020-02-24,366903,0,0,0,0,0,9
Cardiff,2020-02-25,366903,0,0,0,0,0,9
Cardiff,2020-02-26,366903,0,0,0,0,0,9
Cardiff,2020-02-27,366903,0,0,0,0,0,9
Cardiff,2020-02-28,366903,0,0,0,0,0,9
Cardiff,2020-02-29,366903,0,0,0,0,0,9
Cardiff,2020-03-01,366903,0,0,0,0,0,9
Cardiff,2020-03-02,366903,0,0,0,0,0,10
Cardiff,2020-03-03,366903,0,0,0,0,0,10
Cardiff,2020-03-04,366903,1,1,1,0.272551600831828,0.272551600831828,10
Cardiff,2020-03-05,366903,0,1,1,0,0.272551600831828,10
Cardiff,2020-03-06,366903,0,1,1,0,0.272551600831828,10
Cardiff,2020-03-07,366903,0,1,1,0,0.272551600831828,10
Cardiff,2020-03-08,366903,0,1,1,0,0.272551600831828,10
Cardiff,2020-03-09,366903,1,2,2,0.272551600831828,0.545103201663655,11
Cardiff,2020-03-10,366903,1,3,3,0.272551600831828,0.817654802495482,11
Cardiff,2020-03-11,366903,1,4,3,0.272551600831828,0.817654802495482,11
Cardiff,2020-03-12,366903,1,5,4,0.272551600831828,1.09020640332731,11
Cardiff,2020-03-13,366903,0,5,4,0,1.09020640332731,11
Cardiff,2020-03-14,366903,4,9,8,1.09020640332731,2.18041280665462,11
Cardiff,2020-03-15,366903,6,15,14,1.63530960499096,3.81572241164559,11
Cardiff,2020-03-16,366903,7,22,20,1.90786120582279,5.45103201663655,12
Cardiff,2020-03-17,366903,11,33,30,2.9980676091501,8.17654802495482,12
Cardiff,2020-03-18,366903,7,40,36,1.90786120582279,9.81185762994579,12
Cardiff,2020-03-19,366903,15,55,50,4.08827401247741,13.6275800415914,12
Cardiff,2020-03-20,366903,11,66,61,2.9980676091501,16.6256476507415,12
Cardiff,2020-03-21,366903,13,79,70,3.54317081081376,19.0786120582279,12
Cardiff,2020-03-22,366903,11,90,75,2.9980676091501,20.4413700623871,12
Cardiff,2020-03-23,366903,25,115,93,6.81379002079569,25.34729887736,13
Cardiff,2020-03-24,366903,19,134,101,5.17848041580472,27.5277116840146,13
Cardiff,2020-03-25,366903,29,163,123,7.903996424123,33.5238469023148,13
Cardiff,2020-03-26,366903,34,197,142,9.26675442828213,38.7023273181195,13
Cardiff,2020-03-27,366903,33,230,164,8.99420282745031,44.6984625364197,13
Cardiff,2020-03-28,366903,39,269,190,10.6295124324413,51.7848041580472,13
Cardiff,2020-03-29,366903,29,298,208,7.903996424123,56.6907329730201,13
Cardiff,2020-03-30,366903,55,353,238,14.9903380457505,64.867280997975,14
Cardiff,2020-03-31,366903,59,412,278,16.0805444490778,75.769345031248,14
Cardiff,2020-04-01,366903,72,484,321,19.6237152598916,87.4890638670166,14
Cardiff,2020-04-02,366903,84,568,371,22.8943344698735,101.116643908608,14
Cardiff,2020-04-03,366903,64,632,402,17.443302453237,109.565743534395,14
Cardiff,2020-04-04,366903,46,678,409,12.5373736382641,111.473604740217,14
Cardiff,2020-04-05,366903,29,707,409,7.903996424123,111.473604740217,14
Cardiff,2020-04-06,366903,77,784,431,20.9864732640507,117.469739958518,15
Cardiff,2020-04-07,366903,75,859,447,20.4413700623871,121.830565571827,15
Cardiff,2020-04-08,366903,64,923,439,17.443302453237,119.650152765172,15
Cardiff,2020-04-09,366903,79,1002,434,21.5315764657144,118.287394761013,15
Cardiff,2020-04-10,366903,47,1049,417,12.8099252390959,113.654017546872,15
Cardiff,2020-04-11,366903,44,1093,415,11.9922704366004,113.108914345208,15
Cardiff,2020-04-12,366903,40,1133,426,10.9020640332731,116.106981954359,15
Cardiff,2020-04-13,366903,46,1179,395,12.5373736382641,107.657882328572,16
Cardiff,2020-04-14,366903,60,1239,380,16.3530960499097,103.569608316094,16
Cardiff,2020-04-15,366903,45,1284,361,12.2648220374322,98.3911279002897,16
Cardiff,2020-04-16,366903,50,1334,332,13.6275800415914,90.4871314761667,16
Cardiff,2020-04-17,366903,41,1375,326,11.1746156341049,88.8518218711758,16
Cardiff,2020-04-18,366903,37,1412,319,10.0844092307776,86.943960665353,16
Cardiff,2020-04-19,366903,30,1442,309,8.17654802495482,84.2184446570347,16
Cardiff,2020-04-20,366903,44,1486,307,11.9922704366004,83.673341455371,17
Cardiff,2020-04-21,366903,35,1521,282,9.53930602911396,76.8595514345754,17
Cardiff,2020-04-22,366903,37,1558,274,10.0844092307776,74.6791386279207,17
Cardiff,2020-04-23,366903,31,1589,255,8.44909962578665,69.500658212116,17
Cardiff,2020-04-24,366903,25,1614,239,6.81379002079569,65.1398325988068,17
Cardiff,2020-04-25,366903,27,1641,229,7.35889322245934,62.4143165904885,17
Cardiff,2020-04-26,366903,14,1655,213,3.81572241164559,58.0534909771793,17
Cardiff,2020-04-27,366903,14,1669,183,3.81572241164559,49.8769429522244,18
Cardiff,2020-04-28,366903,27,1696,175,7.35889322245934,47.6965301455698,18
Cardiff,2020-04-29,366903,11,1707,149,2.9980676091501,40.6101885239423,18
Cardiff,2020-04-30,366903,31,1738,149,8.44909962578665,40.6101885239423,18
Cardiff,2020-05-01,366903,25,1763,149,6.81379002079569,40.6101885239423,18
Cardiff,2020-05-02,366903,19,1782,141,5.17848041580472,38.4297757172877,18
Cardiff,2020-05-03,366903,9,1791,136,2.45296440748645,37.0670177131285,18
Cardiff,2020-05-04,366903,9,1800,131,2.45296440748645,35.7042597089694,19
Cardiff,2020-05-05,366903,13,1813,117,3.54317081081376,31.8885372973238,19
Cardiff,2020-05-06,366903,11,1824,117,2.9980676091501,31.8885372973238,19
Cardiff,2020-05-07,366903,17,1841,103,4.63337721414107,28.0728148856782,19
Cardiff,2020-05-08,366903,9,1850,87,2.45296440748645,23.711989272369,19
Cardiff,2020-05-09,366903,10,1860,78,2.72551600831828,21.2590248648825,19
Cardiff,2020-05-10,366903,14,1874,83,3.81572241164559,22.6217828690417,19
Cardiff,2020-05-11,366903,12,1886,86,3.27061920998193,23.4394376715372,20
Cardiff,2020-05-12,366903,13,1899,86,3.54317081081376,23.4394376715372,20
Cardiff,2020-05-13,366903,8,1907,83,2.18041280665462,22.6217828690417,20
Cardiff,2020-05-14,366903,6,1913,72,1.63530960499096,19.6237152598916,20
Cardiff,2020-05-15,366903,16,1929,79,4.36082561330924,21.5315764657144,20
Cardiff,2020-05-16,366903,10,1939,79,2.72551600831828,21.5315764657144,20
Cardiff,2020-05-17,366903,7,1946,72,1.90786120582279,19.6237152598916,20
Cardiff,2020-05-18,366903,9,1955,69,2.45296440748645,18.8060604573961,21
Cardiff,2020-05-19,366903,17,1972,73,4.63337721414107,19.8962668607234,21
Cardiff,2020-05-20,366903,14,1986,79,3.81572241164559,21.5315764657144,21
Cardiff,2020-05-21,366903,14,2000,87,3.81572241164559,23.711989272369,21
Cardiff,2020-05-22,366903,11,2011,82,2.9980676091501,22.3492312682099,21
Cardiff,2020-05-23,366903,20,2031,92,5.45103201663655,25.0747472765281,21
Cardiff,2020-05-24,366903,12,2043,97,3.27061920998193,26.4375052806873,21
Cardiff,2020-05-25,366903,11,2054,99,2.9980676091501,26.9826084823509,22
Cardiff,2020-05-26,366903,7,2061,89,1.90786120582279,24.2570924740327,22
Cardiff,2020-05-27,366903,13,2074,88,3.54317081081376,23.9845408732008,22
